,coincode,transactionInstant,transactionHash,amount,n-transactions
0xd2e1cd904d1903c3746fa4bdf02e3dcd01c4548c,eKart Inu (EKARTI...),2021-10-26 15:33:10,0x5e7aaf9773e316072c1d6adaafc64feef86275d1ac76fa724359882b02f1fd70,"2,600,000986,029.348006137",4
0x74e4716e431f45807dcf19f284c7aa99f18a4fbc,Pancake LPs (Cake-L...),2021-10-26 9:00:20,0x790cacd05f4dda675d118ff96621e17683efeb5b2f6ef662387d618a097608c1,0.09786836620824539,3
0x4b74e109e8b0d03226224ef2746f8c13e4c59cd4,Ethos (ETHOS),2021-10-26 15:55:49,0xdac51d234b089a8955c6c241df8f40c7210880315808b20742f4f77c1b89b9e4,"99,0001,701.531,701.531,701.531,701.53300300300",11
0x5060fcf7d8062cc558bae4187e39f793bffe0f8b,Xchain Walle... (XWALL),2021-10-26 15:53:37,0x8b0b6e55c5725df8afd20d3d339928988ade119339d573a2b5f96058b458903e,"150,000150,00075,000150,000150,00075,000150,000150,000150,000150,000150,000",37
0xc3262500039696ff8ef9830fb422ab32b15bd366,Safechaintok... (SCT),2021-10-26 15:55:25,0x86b248bfb2db9813196bb24fb7de83e76b3d50305f01ad238ecc9ffa96a17f7b,"1,606.31013894922522555,544.18395350155,544.18395350155,544.183953501162.92885527722,236.80949029622,236.8094902963,2403,240",26
0x6652462466dcee5cb1dda95379fae3c3e57f6719,Key Token (Key),2021-10-26 15:55:55,0xfadf2a0acef3f585beebe1f3a686a97430fe03b7c685f33fec7ada5d91df9eb2,0.60310.2210.2210.2210.2210.1080.1081.40.2210.2210.74711818505886420.74711818505886420.74711818505886420.74711818505886420.74711818505886420.2210.2212.851.2711.27125.8720.2170.2170.8210.84357404111506250.843574041115062528.10528.1050.2170.2170.2210.2210.3270.3270.2170.2210.2210.2210.2210.2210.2211.261.261.260.1080.1080.1080.3270.3277.350.33097309310.69674244982517667210.6967424498251766720.1082.47259018504991920.2210.2210.2210.2210.2210.2210.2210.2210.2210.2210.2210.2210.2210.2210.2210.2210.2170.420.21712.615151510.210.210.22.940.2170.2170.2170.2170.2170.1080.2170.2170.2170.2170.217,123
0xf91d6e71f6d9e6dbffe92597ce0fdd76058c49a7,MoMo GEM (GEM),2021-10-26 15:32:07,0xcd1995d577d2e0cd81e400b8806ca3378f8c32a7e85b1b99e031be63022ca1b8,12211122,20
0x6926be55c50c752b238ad85a86feeb278e991d81,Eagle Vision (EVI),2021-10-26 15:54:31,0x0e498ce226b8cc67fdd6c0524b883123345f3dea6da7dbbb77cc79dcc6133a36,"322.38273663016584779319,710.322408877758179531762.857142857142857142762.857142857142857142762.857142857142857142525.71428571428571428591.78122942752218561891.781229427522185618219.774843866916582621219.774843866916582621",17
0x2f7694695d71caaae29fdf3f140530d057de970b,DeathRoad To... (xDRACE),2021-10-26 15:56:22,0xf36b017ee1ccd787b3634d7f97ae95c1674c25bdafed18977b2835d4a8380e8e,0.36115683396955177411.1132332577224890811.1132332577224890811.1132332577224890832.68233667972567885300329.057162419410073297,9
0x8d047f4f57a190c96c8b9704b39a1379e999d82b,Etherconnect... (ECC),2021-10-26 19:12:04,0x554806f16a6ed48c3224fb0415bbf7f1777e0211b90e89d94ca36e73f74ad361,"6,0999,0009,0002,316",6
0x03f18135c44c64ebfdcbad8297fe5bdafdbbdd86,Pancake LPs (Cake-L...),2021-10-26 8:43:18,0x9b3df99685e4fdf101b9e40b90ad953919c7a4385dfdb149024e2adec556514d,0.933699520706363023,2
0xc33c988ae032d996f79519a688f6ca4059d0eac9,Pancake LPs (Cake-L...),2021-10-26 8:43:18,0x17cb0b4a7361c056d14ee741a169220956713e5e6542ce5ae535c3941cabd71a,62.72,2
0xd32af8bee4095a84e258a82b512356dfc0a7d2c0,GNFT (GNFT),2021-10-26 8:43:18,0xcfbe5e25833a262e1a924ba265b2c787058bcbcce8e73e16792cc1754e4375db,16.527312070842397295,2
0x2a24fda9f02e67d6d4c4d7e6917f3f3885621c86,Donald John ... (DJT),2021-10-26 8:43:18,0xc0fe665b99907a0e7ac11cbba6c0b1bbd6afa1b6ccb3f69825ed4b35659fcb66,1,2
0x8371a55dbee669f16bd9e6137e2ce39ee87ae8e2,FesBNB (FesBNB),2021-10-26 15:52:22,0x834cd29f7d8f3a2227bf48c954e54c1e7fa6c77c0cd2a4de803c7a3849f5d78a,"92,727.557243654633051875013,968.372026666043612821,552.0413362962270680911,552.04133629622706809120018,101.810163690196543968",10
0xdfea2dee33cb4079fed7265c6bba091eb16b36e8,Pancake LPs (Cake-L...),2021-10-26 8:43:21,0xf90d5e29e3af11c0099f9248786d12a1658028bd134b36e4c00e679630238a5a,19.440833348155244941,2
0xb7b36ca86685af52186f1f9394e91d115a9da654,Hamster (HAM),2021-10-26 9:03:08,0x520b734fd30ed54c9f5dae406d7c1e1e8603ef5eef1f8fd59324df03f730b83a,"4,162,724,340.126317486159741261",17
0x300c078248eb04f77ee396d33f895606bb8664b1,Dogemoon Fin... (DOFI),2021-10-26 8:43:21,0x82c0c371b52bc1be651954c25ff11692b4e629df38ece283972a97e9ecf9dff2,"2,500,000",2
0xae2df9f730c54400934c06a17462c41c08a06ed8,DogeBonk.com (DOBO),2021-10-26 15:45:52,0xbdb71b14b1b99640cbaed4cb31570df8c49b2949865583903e6bb7915437564f,"19,812,765,384.2471295682,322,736,999.355790189",5
0xc3b47db6ac9bafe8713d2f37ae3f6b1eaa9acb1f,the13dollar (13D),2021-10-26 15:49:46,0x7e7a662df622b0cb420db135479ee0d85b96fb67ca92390a28d6f4ea951b37c4,4.454545454307.363636420.045454545,10
0x405cff4ce041d3235e8b1f7aaa4e458998a47363,Valkyrio Tok... (VALK),2021-10-26 15:51:58,0xcff3ccfe8d7401bb867b2165fa54ac98197013be7bd6e044072d53870840a48a,"635.10383001847473028838.2999999999999999876.6397149659319925346.63971496593199253439.9999999999999999862.66983648144802349763.7724473244922538611802,82039939.8999999999999999875405,927.057145658789417343",55
0x632da0e5d85375d0e8d649c200a5b669f4d30d5a,Cheetah Swap (CHE),2021-10-26 8:43:24,0xea655a7b5d1d20e58cef6a2042a71edd73bf05299c198b69340cf82e374c79c3,"120,000,000",2
0x3e09215cff233101c485718ad512c168a5d164f3,USDX (USDX),2021-10-26 21:22:31,0x6988bea266ee3d6dc422a08dbc580f1e3ff658c5d914aeeafdcf98279e4749af,"1,000100.969201.968201.968302.967504.965504.965201.965201.965504.9651,000750302.963",16
0x6e59913074cd836c2904ddd5b81e85ec11bd0e02,Lavaswap (Lava),2021-10-26 8:43:30,0x90bb929863467013fb8ad4a484f0297192ae41abf03ea792010ef40ad3f25705,0,2
0xab72cf08113139374a4816ca459f80de34c1a420,LAVASwap LPs (LAVASw...),2021-10-26 8:43:30,0x90bb929863467013fb8ad4a484f0297192ae41abf03ea792010ef40ad3f25705,0,2
0x4fdd92bd67acf0676bfc45ab7168b3996f7b4a3b,Reva Token (REVA),2021-10-26 15:53:40,0x033f8613ca7e9be4ca11cb91a884e81e5511d91cf083784012b9b6c92e208f6c,6.954340716058470.00008043199301460.0008067654932170860.1475970635771214680.0001708361366678710.0001708361366678710.272654474121922620.0001708361366678710.0001708361366678710.0001708361366678710.0000000163120271120.0000000163120271120.0000028714959667570.0000087447149361120.0000087447149361120.0000087447149361120.0002769343495806430.0002769343495806430.0002769343495806430.00003272524128452110.2197986792595647830.0887516.8252670545418991180.0105421472772818910.00901299860278750.0001475265575910910.000147526557591091,43
0x774d9103dc027b707812acf0e0b40a34dcaef658,reva voting ... (VREVA),2021-10-26 15:46:55,0x6f9e6aa936876315557d9e0adf1d47e3271c88161bbb39910819d53d1a523dc5,6.56255250.272654474121922620.272654474121922620.272654474121922620.272654474121922620.272654474121922620.2726544741219226220.43959735851912956620.439597358519129566566.58,11
0xdfbad944641d3c66c229f14bf0011555f11c6509,Prince Shiba ($PSHIB...),2021-10-26 8:46:20,0xd7c8b150abaa20eb3c2565c5823e187080880aec12581b35394081c352f25ba7,"3,773,739,200.008799888",7
0x440fc7da66e34e01af5201bdf5815739b0ae743f,SquidGameTok... (SGT),2021-10-26 15:52:46,0x731c79c00eb4477f0bba230284dd46bc5d1a2ddf4471ecd98cee1231bb6b7ad1,"60,747.42202507983307148313,179.0122,510.288329,236.93580,267.9383222540341147633,046,406.6761918336791025063,046,406.67619183367910250612,521.72489152567313877594,795.190546704735541862696,069.1268059932663760342,0008,00050,40050,40050,400126,00016,0001,420,546.386918696686461481,420,546.386918696686461481,420,546.38691869668646148",41
0x9a69641ed201d314b6030673eecf76143eaabc6b,SquidGameTok... (SquidG...),2021-10-26 15:55:40,0x74bf627a7f0595c58e17b361622cbbfcb69dac11a8f785c8b6371140f1e39add,"241,517.64396,6713,046,406.6761918336791025063,046,406.6761918336791025063,046,406.676191833679102506557,618.7679217925620109584,094,524.2753293721551531211,420,546.386918696686461481,420,546.386918696686461481,420,546.3869186966864614811,019,99911,019,99911,019,999",28
0xfc1221e65380caca08fcae993a480ad9d9c6e7a5,Thoreum Toke... (TOR),2021-10-26 8:43:39,0xc13a0e50bd7ff622f019f50d9e25171a603f1328f3ef34034bcbbe24fa3ce3fe,"140,000,000",2
0x930c4047d26467e4dec0fd199fb44a92298da9be,SyrupBar Tok... (SYRUP),2021-10-26 15:44:43,0x4cd8e4f6a2d4ad8398dc10c25d95581a2d022f4d16aeb2783ef4d7fabbc48537,435.937245716835870388579.644442654100852458192.49480859562539878329.03667258131958712434.14766784599327418534.147667845993274185273.557822259940912449461.285356870806244925461.285356870806244925,13
0xa4fffc757e8c4f24e7b209c033c123d20983ad40,hoge.finance (HOGE),2021-10-26 19:22:36,0xc6c2403c4e8fa7ff57330586ab3797879ad217c1a778182706507aa2f185261c,"261,207.99258596346,489.8309700346,489.8309700315,148.695086578511,064.108190896511,064.1081908962,471.500999252,471.50099925128,977.27063180525,559.566258641",16
0xc10358f062663448a3489fc258139944534592ac,Blockchain M... (BCMC),2021-10-26 19:12:34,0xcf409df0ee844e7cabaee36f08d082e08e66848195d954d3398ef0b10bc79206,1008.947328842551620118603065.06345276662758041765.063452766627580417350.70237350.7023768.958125730636050811,26
0xf15acd04c761f24e8f148d63336016c6c3c0df8e,NFT GAMES TO... (NFTG),2021-10-26 8:43:48,0xa7988c8f3d2d28f0f0c753dd3470d6faac3b9cf57ea6474039077933ba945fe9,"7,107.513131431",2
0x984811e6f2695192add6f88615df637bf52a5cae,HOPPY (HOP),2021-10-26 8:52:02,0xd4f7db65f94528c353e182c70b77ddc9af73bf9f3752cf5b5cfd83483867a2e2,"150,515,830,479.000010752",5
0x16837bef9bfb6e3d91c098e0146e9c9965707be1,CoinMetic (CMT),2021-10-26 15:37:43,0xbbbdff5dd144854568c9a1064927bc0503e715f5c10a4713bfdf7fb58b30b7bd,"1,180,000,0002,448,500,0002,448,500,0002,448,500,000",5
0xbf09ab3512faf75cd67dcdfd9176041a6faf9fbd,1inch Liquid... (1LP-ET...),2021-10-26 8:44:24,0x2f814580baf3b6252c1ff5766e7dceffea3f1d66db7f7530e15b5e6c3c72c47e,0.002777925534312385,13
0x11582ef4642b1e7f0a023804b497656e2663bc9b,KCCPAD.io (KCCPAD),2021-10-26 15:27:56,0xf14ffea84a9d9b5cb51ae78daebfe12a71c786955a0f18d4a4307c25c136b0e7,29.681444334582371174125,3
0xcccf11ecbe24ab164b902ff2a65434cd86465e97,Loves Token (LOVES),2021-10-26 15:51:55,0xc9e57800e42e03c59547bd0c5a119e0b5da0a34b41d76fb9a8607b252fff644f,"0.4200670892369687510.0034737913067791790.0034737913067791790.0205734699532840932.706185567010309278732.5083022373893089671,726.549284915867413789",10
0xe140e20603be18d66b551178f7839451b9bf9903,Pancake LPs (Cake-L...),2021-10-26 8:43:54,0x1b4b702efe14ed23953773994dc6e056bac9711883adaa4ff844af9a9005e462,44.476353682040432546,1
0x6c625df902bfd1ef0247403966b3f2223f436bf0,StarLink X (SX),2021-10-26 8:43:57,0x297f958d9c86d662687ff3f3e99ee06144f677562b1d936786994e9c9ffd9c48,38.27365727875,1
0x5ece3f1542c4e1a06767457e4d8286bea772fc41,Kianite (KIAN),2021-10-26 8:43:57,0x3684cff7147790e20202359ec88edb58d98b46c41963a7097648bb3c79bcc9a3,"4,648.755036219469183396",1
0x1bba5c6cc38ef04066042237b4298dc23405304d,Fins LPs (FINS-L...),2021-10-26 15:53:52,0x41f4dd4e8be6ca9d8b1b8676db24203febe774e8c2ec16dc373121d9d4b013f8,3.7244840107133489280.0001990889807428070.5888961759907590811.4398198299076578040.3324954236473379760.2126943114651435620.0004776412215415771.4024497448670603870.0004776412215415770.282868111918636411,16
0x0d94eb55aefc699c9c33d5b32e244f8025191321,Pancake LPs (Cake-L...),2021-10-26 9:06:47,0xa2c4c57257fbe97a3fd2daf1d9a6f5cbb8f13a631183c2905e92abb4edd62f8e,0.007024246616481597,3
0x1f5d9ffafa57604ae2a43cebadecc175df2f069e,InfinitX (INX),2021-10-26 15:50:31,0x79e1b6aa0f65528f3f4eae30563efc8f6ee7eec1a963c05e17f74716eebae7e0,545.167591.607191.607191.607145.788845.7888472.1668,8
0x7efaef62fddcca950418312c6c91aef321375a00,Pancake LPs (Cake-L...),2021-10-26 15:30:40,0x480f7652367dd3d25a973adb4476a79394f1c40001a21f705e302bf024c40ac3,"5,50083.340384839674049957",6
0x79f8e9862c5240f316fabf31e5406e497d65484d,BITCOIN INTE... (BTCI),2021-10-26 15:50:55,0xc4b99b7a2613e41efec590547ea543eff59453ec4afeeaa1a1272eab10d120fc,21.5884054892.4300419023.7821562263.7821562263.7821562260.797196226,9
0xb5d108578be3750209d1b3a8f45ffee8c5a75146,Pancake LPs (Cake-L...),2021-10-26 8:44:03,0x3cd77f157d38827ef2c779b7e8bfee475afbb6c525110cf10144697f30762f48,200,1
0x9e24415d1e549ebc626a13a482bb117a2b43e9cf,Lovely Inu F... (LOVELY),2021-10-26 15:51:07,0x103ff03fb2b248bbaccbf6671fdd619571aab0da9d2541ee71348a2d8de997bb,"130,160,0002,000,00019,209,138.5921467719,209,138.5921467720,000,00026,025,349193,358,400567,740,753.74112932",20
0xa54c7fa856f0dfd5c1fac07bf4bab876663c42e3,FlokiGravity (FLOKIG),2021-10-26 9:04:29,0x21d437cb4cfb505bc96df7f2c6deea647a34638cd0981840b306ee4ee1d3b9fb,"716,800,479.995618543",8
0xbcb983258088e4513870fe1a87026f92008863f4,BSCS LPs (BSCS-L...),2021-10-26 8:59:26,0xd2ee7e81ae995c4f633f45d762e8e7fa0279964eca2e6a7ac0a1d39c0d02e943,20.513074526350695392,15
0x3cfede1dc2134a53383a435d197ed34db741936c,Stake BSCS-B... (BSCSBN...),2021-10-26 8:59:26,0xd2ee7e81ae995c4f633f45d762e8e7fa0279964eca2e6a7ac0a1d39c0d02e943,20.513074526350695392,15
0x6f14a18b4543a4d6779ecc5e23a6198e9faa7fc0,FPH (FPH),2021-10-26 15:52:40,0x5b372c717137b050a7403889b7f4303533806b807dd8a0601de40c90108a30e3,4.5838623616.37768431726808844750.7737310350.77373103,9
0x9cec03362d759ceca736e5918e8ba7636e2bd64e,(DEL),2021-10-26 15:25:08,0xb5c95b1afebedaf3037cf23969cd111ac69e312375559bc81dfee30163405c48,"2,318.580095190842736642,845.423299712186843136",20
0x5142f6857f029bed5ddf6247d8a1f75984a3a380,bVoidV2BNB (bVoidV...),2021-10-26 9:09:53,0x700494bd7ad07cd0a739637c72812202bb5bf9d56bafde1ef9999da668fd0a1f,0.500000002286941364,3
0xf330b39f74e7f71ab9604a5307690872b8125ac8,ForTube BNB (fBNB),2021-10-26 9:09:53,0x700494bd7ad07cd0a739637c72812202bb5bf9d56bafde1ef9999da668fd0a1f,0,3
0x9fb41e78f6104dcd8b59155ca6f0579873ab262d,DogeBogy (DEB),2021-10-26 8:44:12,0x4bdb6fac8f728ffddd51311e3015a5245398bf8faaa125232d06d05480ecf9f5,"1,000,000,000,000",2
0x77b832dc5e16c3872d5af77ac2756ba82929f43b,(),2021-10-26 8:44:12,0x4bdb6fac8f728ffddd51311e3015a5245398bf8faaa125232d06d05480ecf9f5,"1,224,744,871,391,590,000",2
0xdcfbb12ded3fea12d2a078bc6324131cd14bf835,Pancake LPs (Cake-L...),2021-10-26 8:44:12,0xb18a35c72accbc9fef57e533a57005d55755b2402e01d1b397fccd481d5d138c,"2,004.146193754602967266",2
0x33fa9bf4306d775016db013c9b30643c758d7c71,Entropyfi (ERP),2021-10-26 9:08:32,0xf2163a187141cdf279c91889388159cc76feb771217a27714ab659551c18e8b4,"199,105,424,615.00001086097850368",12
0xe80164a839befc75eafc186a98a1ca28dd54c8d5,Pancake LPs (Cake-L...),2021-10-26 8:44:15,0x556bc79b2da4aef397e0c6cd55e8d811aa7c94f1fd2b5031eb1cbd2a8c327231,0.00002026603514243,2
0xf75986f373aa7f85011c5c95db956f05c68a830c,MEDT (MEDT),2021-10-26 15:37:37,0xeb2a3f400faed26cbeec1ca0743d9caf48c0d5c844ec70dd656cabeec929be81,3.9888792.8806122.880612,7
0x5e90253fbae4dab78aa351f4e6fed08a64ab5590,Bonfire (BONFIR...),2021-10-26 15:49:55,0x8be5d375949b9626bd4ce58298bc4abf1ccbbe046062b6f3aba649f5ed616072,"372,095,793.10540155510,224,109,953.7743839333,154,857,941.7005217213,154,857,941.7005217213,154,857,941.700521721",10
0x292bb969737372e48d97c78c19b6a40347c33b45,Galaxy Adven... (GLA),2021-10-26 19:11:55,0xf529d4d187da27f6e066d1b924cba62ca8ecf2af29f23146578d28dd5b8adc5a,"128691.21283,849.9843,849.984691.2691.2691.21,228.81,228.8460.8460.8460.815,000447,966.485249146831241485",25
0x40b605d8beed09568e702deadce90fb23cfd74d8,Mars LP Toke... (MLP),2021-10-26 15:52:43,0xfb9e47ffa4995500b70b9853f555ddb14fa7ccf0fc1ba2a3e8f6f60987546187,"0.32480700591807838876.7776.774.708738682284333329149.948055916016537552149.9480559160165375521,066.699282671067390954",12
0xe925bbe6baaf21a9c8bb1954b2cc49f4280091d1,HMZ Finance ... (HMZF),2021-10-26 9:10:20,0x041e78dfe526df54b3ae4a0b5879ca3f35fdfbe2debc14c500a89558b70a744e,"7,020,000,000,000,000,000",108
0x118f073796821da3e9901061b05c0b36377b877e,CateCoin (CATE),2021-10-26 15:50:07,0x2ecaa3748b334d34d7dfb47dce95fe82f627f8958f2e9e09ebb804376818944c,"12,440,072.1113837511,929,131.62169501",12
0x678f6fe7b5db612dabaaf31a03756395831127b1,123 (123),2021-10-26 8:44:24,0x641760200d1e11ed47f1e38a105403d9e41648d7f3cdfbdfbeaeb8af3052b9e9,"3,840",11
0xea32bb31a4a5ab38226c5824fb54d4e271a3253a,Moon Ticket ... (moonTi...),2021-10-26 15:47:13,0xa4216a3eb148aa9dcc40c5a5c32af6dbc05e55f7f2b9721d7898f7052b18cc3d,"1,121.2324252684329008420.2828738737330727810.2828738737330727810.282873873733072781",6
0x414e1a5d6a8abf960e4a45430a9868ae797e4c0b,DOSE (DOSE),2021-10-26 15:26:23,0x7179a35025fee5c970b79c7e98281efdf1bb93e4bb89c3bab3e2270cee0dec45,"95,800,512,426.999992755802865664105,339,458,573.999997281428832256105,339,458,573.999997281428832256",5
0x6397de0f9aedc0f7a8fa8b438dde883b9c201010,SinCity Toke... (SIN),2021-10-26 15:48:31,0x70d93122c66b11226f16054c80507954481dc47bc3924de98a6221f10148b4b2,60619.87728511517230778619.87728511517230778,4
0xbccf6c081d9aa6e8b85602c04e66c5405d9be4a7,(),2021-10-26 8:50:44,0x18141eff0505480b1f784b8be8d3a9a7ac6cf900b69a83684921b0563d9e35b9,"5,942,500,000,000,000",2
0xedd822b00c48d8a1c416ee17507befc2ad71d8c4,My Shiba Inu (Shiba),2021-10-26 9:12:26,0x53bcc96debbeab69bae2f00244404832f03f40c1aededb41d2e547506aaa00fb,"5,399,999.99999999",3
0xd7730681b1dc8f6f969166b29d8a5ea8568616a3,Nafter (NAFT),2021-10-26 19:14:58,0xca7f824e53d5597e5b575a96be73a60c57f4e2926107fc4e7f71536eedd12df7,"13,259.33471266391651138629,912.55064853655936272529,912.55064853655936272529,912.5506485365593627250.06672037837424962916,530.434574674488350204",13
0xc7e9d76ba11099af3f330ff829c5f442d571e057,Biswap LPs (BSW-LP),2021-10-26 8:44:39,0xe0720bfe53afa8c7812818ef607ed801bec1720564baf4677af159c1350481f6,0.012394278114798231,1
0xbe1b5d17777565d67a5d2793f879abf59ae5d351,Qubit BNB (qBNB),2021-10-26 8:56:14,0x4995da73cc2be6f8c28d4e53c4c02ea6f6f33c472c94785eedf5971c41820ae3,9.824851942879065268,3
0x7f617ef23dc8558e92db6c174e52b29cd1250a2a,Crypto World... (CWIG),2021-10-26 15:40:22,0x11493b81291f5b4aeb4b68a83e17c8d0eafe198f24c7fbe8dc9a4ea99d433f49,"574.9039209574644187431,185.1666666666666666652,983.5",5
0xda944db8c161a76ff8e59494a53fe232ede5f94f,FOYDA COIN (FOYDA),2021-10-26 8:44:45,0xd76cf5245d915b78c4ca63f3943eb716ad73efc8e4aeaa8ef98bcb3f933a03b5,10,1
0x1bf7aedec439d6bfe38f8f9b20cf3dc99e3571c4,TRONPAD.netw... (TRONPA...),2021-10-26 15:54:16,0x26402cbf7decc59910091867d2c2f54d9c96303f46365b82b25de2ab9b3ad214,"12,890298.101810,0006,100",8
0xea997680bbdcdcb6a247de43690843dc4a8138cd,SyrupBar Tok... (SYRUP),2021-10-26 8:44:51,0x997c99a79519051d9a41ca88d590949818d6a70a5fbc6588ec92aa51b3969710,"371,412.591488147729892147",2
0xdfa3b0019ecf48c753b58908b5a21d11641ba56f,Lamden (TAU),2021-10-26 15:47:34,0x7c645875f62133306fffaff413eafd8523b8419aeb2520bd6d50ae5f640a5d8e,"444.150347962924971613270.4472717204180951686,177.78287348728624.578602027217627523.9277417216687573.4039693743247573.4039693743247573.40396937432475005005002,182.306420000211529423262.30375013135284",22
0x92a4ebee814afe58741d7f216dc10211d5abc250,ELONs RABBIT (ERABBI...),2021-10-26 8:52:23,0x7bb3545b375d02016a75737b0b111cdf7a8458f18e38fd669e92c1bb32c0b810,"90,000",3
0x843685ae925ee56ebc5e6b3bf78592c0f893c094,Pancake LPs (Cake-L...),2021-10-26 8:44:54,0x1eee72d38ef6883c81b38dad64e01ea26b9b69ab39a29516b5033e099a47db24,0.000004852454796028,1
0x6fd69eac70cfad00f53d2e596f370b2bc47610eb,Duggee Token (DUGGEE),2021-10-26 15:56:01,0xf6c2ceecbedd639c3ca6164c9ce012282cb04ba27cab1cf39fc89bd90bc4aebc,"00739,688.433093431285,185.882782386,433,793.51557050100",19
0xa19b7a43455ff84369642e21caba62ef3bc4c950,DOMINO (DOM),2021-10-26 9:00:50,0x84227ea1294c9637784029968a6f6a7c0566e0770b1df0517b73b0327580b8d2,198.354509424328918775,16
0xd6fdde76b8c1c45b33790cc8751d5b88984c44ec,StrikeX (STRX),2021-10-26 15:50:19,0x94510beab94793cff9b38ba116acb9979891be2efdc9ef008659f3cb44b6f130,"900256.9020920327496473993,096.4057225134004373824.777015652251213357",17
0x472e71c0e729cbe32b883502f833e6e8f2cd78d2,Pancake LPs (Cake-L...),2021-10-26 8:44:57,0x9c5341b38c422830b1ac661f35fa50bb9ae2c2e6deb168b56e626d3e3b8b53d2,0.003008827506381706,1
0xa762de64ab92ed59139289bb71f3b9e11dff8fc2,Pancake LPs (Cake-L...),2021-10-26 8:44:57,0x358b727167231f896a396e865bc3f2bda18a42903ecb3c64765aca1a3a4bcc13,478.955281319455665554,1
0xe0b0c16038845bed3fcf70304d3e167df81ce225,CrossSwap.co... (CSWAP),2021-10-26 15:32:58,0x61f0e58c1f324b503861ecbffcf4a51039b7d9776e45e4b790ff33c51be667c4,"41.84467961737006687815,334.354779911522087145",10
0xf40c1f421ee02a550afdd8712ef34dce97eec6f2,wDogecoin (wDOGE),2021-10-26 15:44:43,0x93ae7d1fcc595e67795e2cb9844becb00661452a1124d3012bd748633523cf6c,"1,152,400,000100,000100,000",4
0x0cca95fd87441dcd90fddb4e34526c1b3cc6f660,Step Hero So... (STEP),2021-10-26 15:51:52,0x8fd5beeb82799f270ee85ab1d5e09bab955604bd0361a11575cc942e2d8260e4,56.62867.9536151.142553150158740144151.14255315015874014411.3256,11
0xdb4044ce964cf7b6814559cba8783ccbf3efd36a,StellarFinan... (SAS),2021-10-26 15:49:55,0x68ce2705f18b50052ee4a2175bc992627bfe744014648019d0d4387dfb0fe2a4,0.21680821839.20509892.15192347.58440987.58440987.5844098,8
0xf735af29a14aa017fd6b40c0b6be2fa2df0ccd5c,SAS (SAS),2021-10-26 15:29:52,0xca562a143a2f305cbff51305c810bd59d90c05e3e6e8cfe019fc6ec96835c5f1,"1,043.887313132673951892174.714617591400128067174.714617591400128067",8
0x66dd578022ad20dea8d532d066bb5458f835d8c8,MINISATOSHIB... (SBSC),2021-10-26 8:45:09,0x29a4cf906f24a18ebf2862d0be29aabbdd85e6603211e9cf409ef0fbccb0030e,"1,596.486231194",1
0x1b332e08f0957d43ff8c2760bf49af8d3798959d,ApeSwapFinan... (APE-LP),2021-10-26 8:45:15,0x73c315aa8740637ca12ecd6163e966b072c4605b4b40f3407e755d40cddac12c,9.810048977643795127,2
